number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_subsample,state
289,0.3692684507141926,2025-01-11 00:11:56.938436,2025-01-11 00:16:36.788150,0 days 00:04:39.849714,0.6606759196787919,0.9635909502780449,0.4639610135702337,0.35617612472125726,2.299893209477762,14.827682753766746,0.16748770704518395,47,4,3022,0.37143965596589834,COMPLETE
290,0.3657346567575599,2025-01-11 00:12:10.477355,2025-01-11 00:16:36.565619,0 days 00:04:26.088264,0.9042447772459292,0.961341995817401,0.4634349025303145,0.5704798300569046,2.145265678066094,8.053016633714478,0.16978148654379235,47,41,3034,0.7287043291473089,COMPLETE
291,0.3703734943314994,2025-01-11 00:12:18.179126,2025-01-11 00:17:10.235307,0 days 00:04:52.056181,0.14165505750494178,0.9585510522351105,0.4942983154741042,0.35355175649296966,2.3193758633768664,7.711417841451063,0.1692517486290388,47,40,3672,0.3767648247481042,COMPLETE
292,0.347581298764348,2025-01-11 00:13:26.495644,2025-01-11 00:18:29.012437,0 days 00:05:02.516793,0.1718761701977666,0.9659568694953243,0.4702303045658804,0.35141901733922776,0.8865427496270626,8.423944418838268,0.1673223844638354,47,38,3728,0.3787798025326647,COMPLETE
293,0.3491188112382926,2025-01-11 00:13:27.730108,2025-01-11 00:18:38.800802,0 days 00:05:11.070694,0.6602101456261215,0.8731636991379407,0.4934657812013377,0.38218610964151967,0.786183591733794,9.29467164336542,0.1821429321305746,47,41,3654,0.3764381972051776,COMPLETE
294,0.3498768603126994,2025-01-11 00:13:41.782455,2025-01-11 00:18:25.223462,0 days 00:04:43.441007,4.100702798507043,0.9599221955320111,0.492799206922481,0.5703418825885122,0.8778831133503597,10.324572366092482,0.16845240770879014,60,38,3736,0.7911047821219961,COMPLETE
295,0.33142887537097515,2025-01-11 00:13:42.131234,2025-01-11 00:31:27.569450,0 days 00:17:45.438216,0.43665694792129295,0.9654277631601496,0.4475915600147467,0.8791203889670727,0.0019384136403071128,10.093661372247395,0.16869825984175804,93,40,3769,0.7824780129339586,COMPLETE
296,0.37021598624489105,2025-01-11 00:14:15.210848,2025-01-11 00:31:57.785620,0 days 00:17:42.574772,0.06657265964508641,0.9665742599130193,0.47081907894213026,0.38061787723409235,0.027890729814325138,8.918436090064333,0.14713783707416034,93,41,3668,0.37832461149425733,COMPLETE
297,0.34582666571009524,2025-01-11 00:14:54.199092,2025-01-11 00:20:34.454525,0 days 00:05:40.255433,0.08348720329605053,0.9125681368576639,0.4693331902542449,0.7059023795684821,0.7964781975031647,10.293505310239867,0.14607629406154835,94,40,3765,0.7352723589846493,COMPLETE
298,0.3513290364943063,2025-01-11 00:14:57.111082,2025-01-11 00:20:32.319537,0 days 00:05:35.208455,7.649179083905516,0.9595516499732425,0.44359013293027805,0.5716938425160089,0.7728903137091133,10.628258589685975,0.1451342780396603,84,3,3775,0.3730129244580027,COMPLETE
299,0.3461274218729647,2025-01-11 00:15:06.815139,2025-01-11 00:22:22.582960,0 days 00:07:15.767821,4.220723716650297,0.8730232280936786,0.4457585106398688,0.7222285838194032,0.7437896085567888,10.364769253184585,0.1511575479598065,59,38,3763,0.7891218028643143,COMPLETE
300,0.34233086938271456,2025-01-11 00:15:11.234801,2025-01-11 00:22:23.445253,0 days 00:07:12.210452,4.093379343666719,0.8751246905487938,0.44458524917212494,0.8706716682404463,0.8502820047084343,10.083120240186544,0.1837387351310819,83,40,3129,0.3746468465192656,COMPLETE
301,0.35461556347155526,2025-01-11 00:16:17.522687,2025-01-11 00:22:11.283894,0 days 00:05:53.761207,4.090082683838525,0.8747408493404404,0.44032827448567724,0.3815142025639197,0.777711604784066,9.975423766322205,0.1826644850848754,89,40,2892,0.7916776811914376,COMPLETE
302,0.3489230146971252,2025-01-11 00:16:23.787300,2025-01-11 00:23:42.710127,0 days 00:07:18.922827,3.997985223624511,0.8708914878953047,0.4932974631619467,0.7278320217688562,0.8519330168699414,10.472862596373623,0.14766243318040154,87,40,2907,0.7840377157463175,COMPLETE
303,0.3414452568934292,2025-01-11 00:16:36.567778,2025-01-11 00:24:37.003803,0 days 00:08:00.436025,3.7120338844469156,0.9144110976477371,0.4423862744698132,0.7380847893485842,0.715072500996961,9.906553537209167,0.08895516337423849,55,6,3756,0.7945516854892636,COMPLETE
304,0.31232221721092857,2025-01-11 00:16:36.789177,2025-01-11 00:32:07.241833,0 days 00:15:30.452656,4.19834189008799,0.9127575512050322,0.4942081199768661,0.8069579524462311,0.008411581879062546,10.986776333834168,0.14294799472249278,93,15,3297,0.7884039672249693,COMPLETE
305,0.4036257061211754,2025-01-11 00:17:10.237307,2025-01-11 00:26:13.518157,0 days 00:09:03.280850,60.29328291341802,0.8726956614008815,0.4391037085319889,0.3183433816218793,0.8011669387641044,11.03418360702878,0.1473152385246594,80,38,3809,0.7888717877061927,COMPLETE
306,0.33040015797593797,2025-01-11 00:18:25.225462,2025-01-11 00:27:27.272745,0 days 00:09:02.047283,4.070238651719892,0.9058461748904435,0.4440137494213505,0.8804575621814817,0.7710746891203201,9.919187621788211,0.1504829900980938,37,38,3780,0.7962306770192691,COMPLETE
307,0.33241878631501465,2025-01-11 00:18:29.014520,2025-01-11 00:28:28.885486,0 days 00:09:59.870966,4.065953762540653,0.9039746881420065,0.4751032643666291,0.7821881065521856,0.8493364954744143,10.27293315309523,0.14697366576407336,45,40,3795,0.7998771443156634,COMPLETE
308,0.33495905518844377,2025-01-11 00:18:38.802818,2025-01-11 00:29:24.894662,0 days 00:10:46.091844,7.537511980925423,0.8657627039022053,0.4384988713183849,0.8810671044462337,0.7580849751625598,10.361413988672064,0.14394422962070658,45,38,3839,0.6921460858945738,COMPLETE
309,0.33066418178026064,2025-01-11 00:20:32.320598,2025-01-11 00:30:32.875500,0 days 00:10:00.554902,4.055817338015528,0.9125628692494022,0.44135539560945425,0.7868545332217103,0.6857724657595423,10.203549303833793,0.1524433523955025,94,38,3803,0.7946762761813841,COMPLETE
310,0.34809297234733894,2025-01-11 00:20:34.456584,2025-01-11 00:32:01.570846,0 days 00:11:27.114262,3.9620433831747746,0.9093532459305331,0.44379713618737476,0.3837987759549476,0.8050543533185708,10.376677965590197,0.14681338313529435,91,42,3783,0.7889182035993674,COMPLETE
311,0.32662084342631026,2025-01-11 00:22:11.286358,2025-01-11 00:37:37.582763,0 days 00:15:26.296405,3.9004836092398345,0.5853199954698802,0.44152855277275616,0.6941894460525195,0.022820166794106953,6.124901453498861,0.14513664439834603,94,38,3791,0.7793649476629061,COMPLETE
312,0.3531260261806522,2025-01-11 00:22:22.584988,2025-01-11 00:33:06.693029,0 days 00:10:44.108041,4.0946243108010325,0.9070158126210724,0.40745643593545283,0.7490953347434645,0.9396978153830552,9.942241745797421,0.14428699512996823,91,42,3774,0.803977980378265,COMPLETE
313,0.33120529348000766,2025-01-11 00:22:23.446280,2025-01-11 00:33:20.164799,0 days 00:10:56.718519,3.8457742286690415,0.8685222391247021,0.4081227634241964,0.7746562148125922,0.776820655023132,6.190554127348285,0.14658285876984392,98,38,3803,0.80519095641258,COMPLETE
314,0.3498635007261883,2025-01-11 00:23:42.712138,2025-01-11 00:33:54.029836,0 days 00:10:11.317698,4.099893410427769,0.9091439933266798,0.4380783008071309,0.7279674403420389,0.787517978935799,5.556890853884233,0.14590180354491972,92,42,3755,0.7954002552348401,COMPLETE
315,0.3505926273740146,2025-01-11 00:24:37.005932,2025-01-11 00:34:56.417055,0 days 00:10:19.411123,4.022469556904927,0.9045283320340602,0.4393905785629124,0.7123415480630721,0.9128330257291721,5.364203448943974,0.1450986276073325,93,42,3817,0.8026177403038477,COMPLETE
316,0.354992068593613,2025-01-11 00:26:13.520333,2025-01-11 00:34:38.911746,0 days 00:08:25.391413,3.9127147174926,0.9054644267739403,0.43908023497836074,0.7135177182171752,0.9086747269730023,6.025782979099925,0.14684632188986038,84,42,2907,0.8121752429925372,COMPLETE
317,0.32476234716641117,2025-01-11 00:27:27.274312,2025-01-11 00:37:47.644637,0 days 00:10:20.370325,7.7326617810259,0.9083068021895337,0.4091594767653117,0.7355601373051905,0.03835504842063919,5.789280953094185,0.1526516770330582,84,42,3769,0.8060911104164975,COMPLETE
318,0.3283057694533629,2025-01-11 00:28:28.887525,2025-01-11 00:36:53.473374,0 days 00:08:24.585849,7.313775845563241,0.5516337957199415,0.4064883412811167,0.7397834741711121,0.09311004249829813,10.259512463671594,0.15305479531918792,98,42,3782,0.8078938469990017,COMPLETE
319,0.31349745376735,2025-01-11 00:29:24.896762,2025-01-11 00:37:47.392145,0 days 00:08:22.495383,7.807369369652514,0.9161119786750821,0.4077952617614684,0.8835244371530472,0.08724571327549895,4.692714434977245,0.14416656013789567,94,38,3772,0.805579814273766,COMPLETE
320,0.33786660080363357,2025-01-11 00:30:32.877588,2025-01-11 00:38:19.439201,0 days 00:07:46.561613,7.955603959724748,0.9070846107370198,0.41137280892723627,0.7824677226665249,0.8720676370880805,6.238450056260812,0.14211088488464976,97,38,3845,0.8081376412213749,COMPLETE
321,0.34150658965078895,2025-01-11 00:31:27.569450,2025-01-11 00:38:38.779652,0 days 00:07:11.210202,7.739526043578703,0.9124198715276569,0.41574279614135434,0.8728666464430737,0.9334828099335444,6.2236458559944685,0.14511968519852325,94,38,3839,0.806791943361823,COMPLETE
322,0.3690274479738595,2025-01-11 00:31:57.786619,2025-01-11 00:38:56.553714,0 days 00:06:58.767095,7.484677018847238,0.5497320417230778,0.41667957086492285,0.8867762226231484,1.7646676825833534,6.44251878117031,0.13814475266806386,98,38,3799,0.8093734151092049,COMPLETE
323,0.3163258180389917,2025-01-11 00:32:01.572845,2025-01-11 00:43:21.621503,0 days 00:11:20.048658,7.265328054848794,0.9045935885319503,0.4099879135828264,0.8986894701783759,0.02990063810794341,5.72841021687259,0.15307973348653675,94,38,3836,0.7701772626934859,COMPLETE
324,0.3527217194819173,2025-01-11 00:32:07.241833,2025-01-11 00:39:28.795988,0 days 00:07:21.554155,7.756422604779843,0.8976578898000971,0.4073564175216727,0.891172371573966,1.7941895654331166,6.031513656093032,0.14113264965153932,96,38,3715,0.8057942064663336,COMPLETE
325,0.3152064548776455,2025-01-11 00:33:06.693029,2025-01-11 00:45:58.485216,0 days 00:12:51.792187,7.656591283822371,0.9143774635490816,0.42947593242690574,0.7916254335047401,0.01568085231374072,7.143371007294862,0.15283360044747468,95,39,3806,0.7706646333561725,COMPLETE
326,0.3482784615320175,2025-01-11 00:33:20.166800,2025-01-11 00:40:29.625995,0 days 00:07:09.459195,6.704914220443922,0.9164927364260033,0.41191209988792127,0.8906216338249948,1.7927888476602074,5.729444446025171,0.13888751972531294,99,39,3903,0.7723648312155467,COMPLETE
327,0.31379660115656466,2025-01-11 00:33:54.031835,2025-01-11 00:45:06.299947,0 days 00:11:12.268112,7.675353328912654,0.9145933556083414,0.41145942786245765,0.7935823787205581,0.03365308085556078,4.294146801679083,0.13954388878742885,98,39,3873,0.7722017288486074,COMPLETE
328,0.31459473129762,2025-01-11 00:34:38.911746,2025-01-11 00:53:14.442861,0 days 00:18:35.531115,7.522511755684294,0.917983430904996,0.41954323559176865,0.7966141147383605,0.0003428974843997512,5.884213922291673,0.1412574809471156,95,39,3875,0.7718049575890744,COMPLETE
329,0.36929690767693196,2025-01-11 00:34:56.418089,2025-01-11 00:44:07.604577,0 days 00:09:11.186488,7.44289023586939,0.6887247896127457,0.4100840057391008,0.7994463913623974,1.8535236494533927,6.217065762775205,0.13783743172047278,97,38,3755,0.7704508226343382,COMPLETE
330,0.3516177400875531,2025-01-11 00:36:53.475550,2025-01-11 00:45:07.635761,0 days 00:08:14.160211,7.681970868594542,0.893056281281754,0.4033687763371688,0.7932974895866727,1.9654340183944234,7.484426321786948,0.15303120275289545,96,39,3865,0.7679930394840612,COMPLETE
331,0.36987050274431477,2025-01-11 00:37:37.582763,2025-01-11 00:45:57.933524,0 days 00:08:20.350761,7.639079307605421,0.5427143842881782,0.41005106022270216,0.7975089758206136,1.8437678589731534,5.932240469352508,0.1359973396442777,98,38,3862,0.7757434277156253,COMPLETE
332,0.35385582235616303,2025-01-11 00:37:47.392145,2025-01-11 00:46:52.172168,0 days 00:09:04.780023,7.4321548596497475,0.916989150117562,0.40258936757293934,0.8837661905851119,1.8911559333009513,2.6020550815345507,0.13873113464858478,98,37,3843,0.7677992994881153,COMPLETE
333,0.32247424439407363,2025-01-11 00:37:47.644637,2025-01-11 00:52:38.517478,0 days 00:14:50.872841,7.306163536354434,0.5897274648064234,0.40673725707071084,0.8814942158754719,0.009021609161914749,7.972557662564472,0.13955907497453507,99,38,3878,0.8328926067569716,COMPLETE
334,0.3666376193870569,2025-01-11 00:38:19.441360,2025-01-11 00:47:43.037312,0 days 00:09:23.595952,7.892269914531676,0.9191703841653063,0.39928501923889637,0.7882874534122501,1.650284279587199,3.5815328378930706,0.13834023687265987,100,44,3842,0.8309288808555909,COMPLETE
335,0.3701875063642051,2025-01-11 00:38:38.781652,2025-01-11 00:48:15.110070,0 days 00:09:36.328418,7.865203441986034,0.5550576772360926,0.40355989372241347,0.7878808536051105,2.028249363037223,2.98357344253907,0.13412161871793093,100,45,3816,0.8355666679615695,COMPLETE
336,0.36516406232378734,2025-01-11 00:38:56.553714,2025-01-11 00:48:59.525344,0 days 00:10:02.971630,7.473565279278512,0.55761633048199,0.3944180247161888,0.7868858049556643,1.679995121619964,4.237455695342114,0.13868248857978188,97,45,3904,0.8404250763996773,COMPLETE
337,0.37702360375276606,2025-01-11 00:39:28.798036,2025-01-11 00:49:35.830352,0 days 00:10:07.032316,13.107605938054952,0.5874226081958073,0.40427748674787206,0.7963940265772125,1.942420315682058,3.1637820451242495,0.1402761363345497,100,45,3911,0.8364903338103565,COMPLETE
338,0.33313414505404326,2025-01-11 00:40:29.627259,2025-01-11 00:51:10.854435,0 days 00:10:41.227176,12.892004751656682,0.9206365237355926,0.3947547227112617,0.7898939504698193,0.08254937262457551,2.3919173600540002,0.15401525791821064,100,45,3841,0.822769754760974,COMPLETE
339,0.4263180496515484,2025-01-11 00:43:21.623666,2025-01-11 00:51:12.752554,0 days 00:07:51.128888,12.672628822477762,0.5844516732275946,0.382084333137561,0.7811878361093514,14.406596938641508,3.3913694125303695,0.15269063339850714,96,37,3887,0.8414919733852995,COMPLETE
340,0.32702588051514564,2025-01-11 00:44:07.605461,2025-01-11 00:54:25.368803,0 days 00:10:17.763342,7.97856992679217,0.5853277748228431,0.42535071886518183,0.7898414017378227,0.04412414147951593,1.7791447411267987,0.154135463158856,95,45,3872,0.8245570264888717,COMPLETE
341,0.3303106609897928,2025-01-11 00:45:06.301947,2025-01-11 00:54:02.329549,0 days 00:08:56.027602,12.491697437018239,0.9177520975891867,0.3737935645179708,0.7881575918795155,0.05026079296714525,2.9718476940033316,0.15204972607985948,100,37,3892,0.8466832554947801,COMPLETE
342,0.31626029639710057,2025-01-11 00:45:07.636916,2025-01-11 00:55:35.725287,0 days 00:10:28.088371,8.022057749421597,0.9178009772101696,0.4249639272556354,0.7848782963733252,0.09143664680860497,2.97226458902991,0.15294315839669323,95,45,3901,0.8205459877435064,COMPLETE
343,0.3668528093029155,2025-01-11 00:45:57.934833,2025-01-11 00:54:25.750193,0 days 00:08:27.815360,8.589178504325233,0.919603450011462,0.3874566390004371,0.7815785858019813,1.62537132257913,3.6180190017687472,0.1503103936852889,96,44,3884,0.8539272051705772,COMPLETE
344,0.338895201947093,2025-01-11 00:45:58.487216,2025-01-11 00:55:53.243462,0 days 00:09:54.756246,12.468117944007911,0.91299533195964,0.38347971604432074,0.7506458504350875,0.18204694069914662,3.034595478396807,0.1526975866450087,100,37,3897,0.8429793538023826,COMPLETE
345,0.3357900525101904,2025-01-11 00:46:52.173168,2025-01-11 00:56:21.358058,0 days 00:09:29.184890,11.788322351062858,0.9221209383006076,0.37207235253230775,0.7758124810049294,0.1340750803992996,1.1356966919420675,0.1523616023510901,100,43,3891,0.8389696469295461,COMPLETE
346,0.333008983529783,2025-01-11 00:47:43.039237,2025-01-11 00:57:15.606492,0 days 00:09:32.567255,12.741944626879928,0.8900966789101157,0.37263211901940146,0.8621354268952652,0.06577712274219741,4.217744149205373,0.15391496566226265,95,43,3924,0.8336076532728912,COMPLETE
347,0.3278418436143634,2025-01-11 00:48:15.111654,2025-01-11 00:58:00.380953,0 days 00:09:45.269299,12.237748938203335,0.5766015602278814,0.38069177791091663,0.8662199783509108,0.04111127630782824,1.831185034868362,0.14950650819398226,94,43,3948,0.819708612521192,COMPLETE
348,0.3255690531673727,2025-01-11 00:48:59.526535,2025-01-11 00:59:36.201566,0 days 00:10:36.675031,12.477954698018005,0.8928312765909318,0.38091572704635857,0.7493340548883248,0.02453455348073695,2.855053561186099,0.15056023497648535,95,43,4035,0.8166232363265621,COMPLETE
349,0.32421737002661294,2025-01-11 00:49:35.831857,2025-01-11 01:00:54.124204,0 days 00:11:18.292347,12.336427189349264,0.8961229144694332,0.3823764079139496,0.7458257872653002,0.01304365334276942,4.473315818779563,0.15331463772827983,95,40,3977,0.8199480997647687,COMPLETE
350,0.3379414882042773,2025-01-11 00:51:10.856435,2025-01-11 00:59:20.725150,0 days 00:08:09.868715,14.21821077039981,0.9239477548028097,0.3807119387255714,0.7465373229605049,0.13501193078691368,1.2178976254329887,0.15180363598710536,94,37,3985,0.8240900470080451,COMPLETE
351,0.326307222851367,2025-01-11 00:51:12.754306,2025-01-11 01:01:54.427797,0 days 00:10:41.673491,11.813245454948968,0.9255944161878256,0.37254235944770486,0.7533917401532482,0.026703394153882325,2.284988406768018,0.15199892140118992,95,43,4026,0.8225319454955115,COMPLETE
352,0.3376705546121519,2025-01-11 00:52:38.519477,2025-01-11 01:00:52.628623,0 days 00:08:14.109146,11.180860215363428,0.9229821882070155,0.3773483477111731,0.7465947212872467,0.17292556325635455,3.8149762641616896,0.1531400398244055,95,43,4083,0.8186439621208255,COMPLETE
353,0.319984993574781,2025-01-11 00:53:14.445072,2025-01-11 01:02:09.612302,0 days 00:08:55.167230,11.720671838945663,0.9207145289070514,0.41945170898538053,0.9117501478228935,0.08289591283773232,1.448592660272773,0.1528393672148991,95,43,4018,0.8189655761109527,COMPLETE
354,0.32236213872270986,2025-01-11 00:54:02.331555,2025-01-11 01:06:09.069653,0 days 00:12:06.738098,11.116309748377379,0.926552307321616,0.37154295136267257,0.8200627718110074,0.008281580628450221,2.3780131239827313,0.1530071337889506,94,43,4041,0.8212517571271576,COMPLETE
355,0.32079673612575427,2025-01-11 00:54:25.370866,2025-01-11 01:03:13.343333,0 days 00:08:47.972467,11.405566482394232,0.9279067959768007,0.3675106895922022,0.9160546577063897,0.1194178226039745,1.4770305214168533,0.15111971918423922,96,44,4019,0.8579117142054569,COMPLETE
356,0.3262747849460374,2025-01-11 00:54:25.751937,2025-01-11 01:05:01.803712,0 days 00:10:36.051775,9.694940273303423,0.9271137345640907,0.36327025518339046,0.8232996163184203,0.0459685245181029,1.0785629103803824,0.14958511314669606,95,40,4063,0.8148189893740356,COMPLETE
357,0.3399247477082019,2025-01-11 00:55:35.726287,2025-01-11 01:04:02.522232,0 days 00:08:26.795945,14.050988125445533,0.5638140803904242,0.36826728442700923,0.8255053033596652,0.15175309361397304,1.5001909196450813,0.1544307548551756,95,47,4050,0.8226093098281132,COMPLETE
358,0.3536247825521092,2025-01-11 00:55:53.244441,2025-01-11 01:04:55.649194,0 days 00:09:02.404753,12.392248703879321,0.5662799086098225,0.3644526183162676,0.8177022265151669,0.49549929856576475,2.180028744933565,0.15151749169851042,95,47,4056,0.8209666939031365,COMPLETE
359,0.3276596675871463,2025-01-11 00:56:21.359058,2025-01-11 01:07:21.281980,0 days 00:10:59.922922,11.682333968173635,0.5739649621005488,0.3587255596286454,0.8183312416042108,0.038884978162843586,1.703235973618661,0.15248895984786145,95,43,4042,0.8233273725695969,COMPLETE
360,0.3312602433002249,2025-01-11 00:57:15.608492,2025-01-11 01:07:17.351193,0 days 00:10:01.742701,11.60222104344764,0.5712800079059297,0.3653318440502277,0.8273094889366281,0.057030032912738574,1.238634584958092,0.15230635481272733,95,43,4063,0.826190587601034,COMPLETE
361,0.3248209175352163,2025-01-11 00:58:00.382954,2025-01-11 01:09:18.567360,0 days 00:11:18.184406,11.39318143074028,0.5638676216324291,0.33830882904906495,0.8186461469674523,0.020414929636761052,1.3453151698455752,0.15225310052614097,95,47,4020,0.8230839930602194,COMPLETE
362,0.3274178475069353,2025-01-11 00:59:20.726653,2025-01-11 01:09:52.962237,0 days 00:10:32.235584,11.215351276006796,0.5909827849200849,0.3710310179172696,0.9096860771396174,0.02079010984601923,1.944786427583365,0.15384422638563713,95,46,3950,0.8174618716248682,COMPLETE
363,0.3412261507919269,2025-01-11 00:59:36.203697,2025-01-11 01:09:03.862329,0 days 00:09:27.658632,11.372171890102134,0.565927945118866,0.35586678498119195,0.9127621588702599,0.16820035489398621,1.0280612707295713,0.15302887344744864,95,47,3997,0.8604491655143246,COMPLETE
364,0.32614455456750796,2025-01-11 01:00:52.629623,2025-01-11 01:11:55.451515,0 days 00:11:02.821892,13.906275400707212,0.5738234302856908,0.35811694179756276,0.8196793026266869,0.008392995264539507,1.6168459473364551,0.15412237513661817,90,47,4063,0.859019273493814,COMPLETE
365,0.335848737351691,2025-01-11 01:00:54.126706,2025-01-11 01:10:28.683740,0 days 00:09:34.557034,14.38852504515849,0.5769359973086725,0.3552867808801121,0.8193771315435083,0.07058932486354053,2.880811982317353,0.154707591935186,92,47,4053,0.8643981486114819,COMPLETE
366,0.32365608570678756,2025-01-11 01:01:54.429800,2025-01-11 01:14:08.618130,0 days 00:12:14.188330,11.066770572341788,0.5648273775197933,0.3608629241180038,0.9099772508270932,0.011491493855018714,1.3360152905688905,0.1328881215244875,90,48,4074,0.8620603443653176,COMPLETE
367,0.3318909363112177,2025-01-11 01:02:09.614298,2025-01-11 01:12:33.305378,0 days 00:10:23.691080,14.922172246985935,0.5717625690862398,0.3569753712911866,0.9130376844482623,0.03988812604783099,1.5686406995925346,0.13322700739835802,90,48,4045,0.8590307875205364,COMPLETE
368,0.46050280551324524,2025-01-11 01:03:13.345333,2025-01-11 01:11:41.153490,0 days 00:08:27.808157,15.496706891491375,0.57370916943256,0.35985987385025225,0.9215724546345404,38.49755778988209,1.0090853972435596,0.13219545093883173,89,47,4231,0.8614174480629699,COMPLETE
369,0.4544118336045488,2025-01-11 01:04:02.524380,2025-01-11 01:13:15.254505,0 days 00:09:12.730125,10.334799962640028,0.8954549588822779,0.36442873507043094,0.9100947292407291,42.66374735323873,1.4561452334763718,0.1347912002382209,89,46,4211,0.855184921633155,COMPLETE
370,0.3669820257103859,2025-01-11 01:04:55.651196,2025-01-11 01:13:44.956961,0 days 00:08:49.305765,10.06322773557545,0.5746180077942364,0.34124244226994715,0.9245829688660256,1.2051733050120061,1.5129848806949489,0.1318551028521495,90,43,4436,0.8683204376469515,COMPLETE
371,0.4332498357148434,2025-01-11 01:05:01.805845,2025-01-11 01:13:42.492353,0 days 00:08:40.686508,10.369987342856975,0.5817213696147874,0.34929076699232336,0.9175965305105429,18.550296327938298,1.2900597404762566,0.1333818953516312,89,46,4197,0.8573157451020385,COMPLETE
372,0.32347262015291883,2025-01-11 01:06:09.071226,2025-01-11 01:18:16.900989,0 days 00:12:07.829763,10.811188580875875,0.5791831034112515,0.35001860540037666,0.9133153655153291,0.008303459443546653,1.8744190802856038,0.13359446161425428,89,47,4284,0.8559027969623695,COMPLETE
373,0.3120045367219813,2025-01-11 01:07:17.353124,2025-01-11 01:17:34.989543,0 days 00:10:17.636419,9.887141096143289,0.9301323613912363,0.3449671745393691,0.9726273344018967,0.039172933097113824,1.15374029356788,0.13303506238546675,89,46,4217,0.8605930456755688,COMPLETE
374,0.37119654763571047,2025-01-11 01:07:21.283353,2025-01-11 01:15:43.042841,0 days 00:08:21.759488,15.092918872123619,0.5769455152605383,0.3369130061318392,0.814065146722703,1.2114694023220123,1.1314742362137302,0.13080409278218233,90,47,4409,0.8574585302911162,COMPLETE
375,0.4461451517691308,2025-01-11 01:09:03.864438,2025-01-11 01:15:33.396965,0 days 00:06:29.532527,10.039349274692118,0.5945268753876582,0.33243731846607977,0.9479565904413679,24.921900577873572,1.0402684019136088,0.13272235846262154,90,45,4231,0.8650536444259082,COMPLETE
376,0.3300650588956729,2025-01-11 01:09:18.569467,2025-01-11 01:18:40.156022,0 days 00:09:21.586555,15.202076384217401,0.5280350485686094,0.32678745263526526,0.9078298408290113,0.03637420544262802,1.16787211879973,0.1325064256242971,89,46,4258,0.8655021430520231,COMPLETE
377,0.3718214579924733,2025-01-11 01:09:52.964094,2025-01-11 01:17:36.666937,0 days 00:07:43.702843,15.659975933907267,0.5935517174991829,0.33612213376621625,0.939802837903512,1.5412337589020453,1.0675265634189572,0.1339215439999547,90,47,4293,0.8577660318990058,COMPLETE
378,0.3727499574959971,2025-01-11 01:10:28.685741,2025-01-11 01:18:35.643484,0 days 00:08:06.957743,10.323400773610278,0.5935507496083897,0.35671099602910755,0.9138563691215567,1.829424465626377,4.4326257840088115,0.1315308409287547,89,45,4174,0.8684229447748547,COMPLETE
379,0.37028283028067316,2025-01-11 01:11:41.155302,2025-01-11 01:19:15.384229,0 days 00:07:34.228927,10.050399625590966,0.5965935196311082,0.3315126775087279,0.9396072867489932,1.5910010577472133,4.327620847277176,0.133540867172191,90,45,4199,0.8151806302094277,COMPLETE
380,0.368717137629429,2025-01-11 01:11:55.453428,2025-01-11 01:19:31.486795,0 days 00:07:36.033367,10.163043843164536,0.5958683434283328,0.34159989956996756,0.9682934334048379,1.5910646762967944,4.425700966091685,0.13416226248725904,90,50,4327,0.8483300675352748,COMPLETE
381,0.3709093808358584,2025-01-11 01:12:33.307378,2025-01-11 01:19:33.406954,0 days 00:07:00.099576,10.103939552669429,0.602655225201408,0.3871051394975613,0.9486196356102383,1.4736048242144708,4.395885009622392,0.13490309834354447,87,44,4236,0.8461168627139322,COMPLETE
382,0.370969094319332,2025-01-11 01:13:15.255505,2025-01-11 01:20:16.727689,0 days 00:07:01.472184,10.519050662556754,0.5957213585910014,0.3341423373515384,0.9515967075083838,1.491300694167801,4.517305102045899,0.14056717396025437,92,44,4321,0.8219628502973805,COMPLETE
383,0.369181157208018,2025-01-11 01:13:42.493353,2025-01-11 01:21:03.209423,0 days 00:07:20.716070,9.759126213777522,0.592633744723105,0.3407580971496915,0.8539626665094905,1.710697513259079,4.554500205665773,0.14166415186569678,91,44,4311,0.8200056010125873,COMPLETE
384,0.369466177078698,2025-01-11 01:13:44.957962,2025-01-11 01:21:28.644424,0 days 00:07:43.686462,10.271292832038487,0.5950602138476153,0.3438213910578365,0.9441608067771119,1.4508348770647843,4.4209967862982165,0.13959851773573706,92,49,4368,0.8212643877328031,COMPLETE
385,0.37253421705556006,2025-01-11 01:14:08.620131,2025-01-11 01:21:35.703687,0 days 00:07:27.083556,10.28496429872209,0.5994785437409811,0.33436685161958385,0.978615570980413,1.5886085089263653,4.41083764110937,0.13964805178052347,92,50,4413,0.8449845027692207,COMPLETE
386,0.36805059987563266,2025-01-11 01:15:33.398966,2025-01-11 01:22:05.056237,0 days 00:06:31.657271,9.52470938842046,0.5345202669641351,0.3332612609581815,0.849169451668276,1.5726622285820977,4.30630641235698,0.14152734506709533,92,50,4065,0.8444338140805483,COMPLETE
387,0.37928250433990424,2025-01-11 01:15:43.044454,2025-01-11 01:22:24.417285,0 days 00:06:41.372831,9.499173713858395,0.5406618985032339,0.34047108143364807,0.8438165088698,2.509150592709668,4.037889130317215,0.14328435806937612,93,49,4124,0.8335933093921463,COMPLETE
